objectid,eacode,secter_in_180,lisa_i_secter,lisa_cl_secter,lisa_p_secter,moran_std_secter,moran_lag_secter
3691,20908023,0,.18519826,low-low,.048999999,-.43034667,-.43034667
3692,30210030,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
3693,20601067,2,.0069061681,not significant,.333,.083103359,.083103359
3694,20682001,2,.0095730061,not significant,.33899999,.083103359,.11519399
3695,20614060,12,6.4411631,high-high,.001,2.6503534,2.4303036
3696,20301010,0,.14100595,not significant,.347,-.43034667,-.32765666
3697,30554003,10,4.5663562,high-high,.001,2.1369035,2.1369035
3698,30305062,0,.18519826,not significant,.102,-.43034667,-.43034667
3699,30103061,0,.18519826,low-low,.027000001,-.43034667,-.43034667
3700,20303008,0,.13784936,not significant,.222,-.43034667,-.32032165
3701,20702011,1,.04287963,not significant,.421,-.17362165,-.24697167
3702,10507004,1,.036512055,not significant,.449,-.17362165,-.21029666
3703,20705058,0,.18519826,not significant,.050999999,-.43034667,-.43034667
3704,30406014,1,.030144479,not significant,.49700001,-.17362165,-.17362165
3705,20704009,1,.059859827,not significant,.236,-.17362165,-.34477165
3706,10509002,0,.18519826,not significant,.057,-.43034667,-.43034667
3707,30536037,11,5.7294574,high-high,.001,2.3936284,2.3936284
3708,30402025,3,.063137852,not significant,.34999999,.33982837,.18579336
3709,20201024,0,.18519826,not significant,.050999999,-.43034667,-.43034667
3710,30201051,0,.18519826,not significant,.054000001,-.43034667,-.43034667
3711,20401014,1,.041287735,not significant,.40200001,-.17362165,-.23780291
3712,20603137,0,.16678479,not significant,.109,-.43034667,-.38755918
3713,20613020,0,.16310211,not significant,.16599999,-.43034667,-.37900168
3714,20803048,0,.18519826,low-low,.035999998,-.43034667,-.43034667
3715,30901123,1,.030144479,not significant,.41499999,-.17362165,-.17362165
3716,20602025,0,.15363233,not significant,.17299999,-.43034667,-.35699666
3717,20802015,0,.18519826,low-low,.029999999,-.43034667,-.43034667
3718,31003053,0,.18519826,low-low,.046,-.43034667,-.43034667
3719,10305902,0,.15573671,low-low,.028000001,-.43034667,-.36188668
3720,31220704,1,.030144479,not significant,.47099999,-.17362165,-.17362165
3721,30301055,0,.18519826,not significant,.075999998,-.43034667,-.43034667
3722,30203074,0,.18519826,low-low,.027000001,-.43034667,-.43034667
3723,20685003,2,.0069061681,not significant,.29699999,.083103359,.083103359
3724,20687001,17,15.043351,high-high,.001,3.9339786,3.8239536
3725,10506036,1,.030144479,not significant,.45199999,-.17362165,-.17362165
3726,30546010,11,5.7294574,high-high,.001,2.3936284,2.3936284
3727,20305024,0,.18519826,low-low,.024,-.43034667,-.43034667
3728,20106011,0,.15205403,not significant,.096000001,-.43034667,-.35332915
3729,30106038,0,.12206639,not significant,.347,-.43034667,-.28364667
3730,30803009,2,.0069061681,not significant,.38699999,.083103359,.083103359
3731,30603010,1,.030144479,not significant,.45300001,-.17362165,-.17362165
3732,20906024,1,.035716109,not significant,.43799999,-.17362165,-.20571229
3733,30209001,0,.18519826,low-low,.011,-.43034667,-.43034667
3734,20507012,0,.18519826,low-low,.0040000002,-.43034667,-.43034667
3735,30805023,1,.052430991,not significant,.45100001,-.17362165,-.30198416
3736,10312005,0,.18519826,low-low,.039000001,-.43034667,-.43034667
3737,20908038,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
3738,10401005,1,.047973689,not significant,.426,-.17362165,-.27631167
3739,10403003,1,.037573315,not significant,.477,-.17362165,-.21640916
3740,20403030,0,.18519826,low-low,.0060000001,-.43034667,-.43034667
3741,20204001,0,.18519826,low-low,.025,-.43034667,-.43034667
3742,30502012,0,.18519826,low-low,.0060000001,-.43034667,-.43034667
3743,30302013,1,.024572851,not significant,.47999999,-.17362165,-.14153104
3744,20605027,1,.056888293,not significant,.30500001,-.17362165,-.32765666
3745,20405028,0,.10233769,not significant,.40599999,-.43034667,-.23780291
3746,20804031,0,.18519826,not significant,.102,-.43034667,-.43034667
3747,30703014,1,.022715643,not significant,.47099999,-.17362165,-.13083416
3748,20806029,1,.056888293,not significant,.141,-.17362165,-.32765666
3749,31104024,2,.0026392259,not significant,.396,.083103359,.031758353
3750,20807901,1,.030144479,not significant,.43900001,-.17362165,-.17362165
3751,30104042,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
3752,20904044,0,.11890981,not significant,.41800001,-.43034667,-.27631167
3753,30205011,0,.10233769,not significant,.46599999,-.43034667,-.23780291
3754,31202030,0,.18519826,not significant,.094999999,-.43034667,-.43034667
3755,30203078,0,.18519826,not significant,.068999998,-.43034667,-.43034667
3756,30207009,0,.18519826,low-low,.017000001,-.43034667,-.43034667
3757,30606012,1,.046859361,not significant,.34599999,-.17362165,-.26989353
3758,30403052,1,.030144479,not significant,.454,-.17362165,-.17362165
3759,20601801,0,.096813656,not significant,.49599999,-.43034667,-.22496666
3760,10101029,1,.021229874,not significant,.37599999,-.17362165,-.12227666
3761,31202048,0,.18519826,low-low,.034000002,-.43034667,-.43034667
3762,20801074,0,.18519826,low-low,.003,-.43034667,-.43034667
3763,30202029,1,.030144479,not significant,.456,-.17362165,-.17362165
3764,30401049,1,.015286806,not significant,.41499999,-.17362165,-.088046655
3765,30103002,1,.030144479,not significant,.377,-.17362165,-.17362165
3766,10120704,1,.015286806,not significant,.45300001,-.17362165,-.088046655
3767,20632001,19,19.779621,high-high,.001,4.4474287,4.4474287
3768,20903004,1,.056888293,not significant,.33500001,-.17362165,-.32765666
3769,30305015,0,.18519826,not significant,.052999999,-.43034667,-.43034667
3770,30802050,0,.18519826,not significant,.094999999,-.43034667,-.43034667
3771,20607043,1,.056888293,not significant,.32800001,-.17362165,-.32765666
3772,20905002,1,.049247202,not significant,.33899999,-.17362165,-.28364667
3773,30306041,0,.17415018,low-low,.017000001,-.43034667,-.40467417
3774,20603119,2,.0026392259,not significant,.347,.083103359,.031758353
3775,30901089,0,.18519826,low-low,.048,-.43034667,-.43034667
3776,30501053,10,4.5663562,high-high,.001,2.1369035,2.1369035
3777,30604016,1,.030144479,not significant,.414,-.17362165,-.17362165
3778,31104004,1,.030144479,not significant,.433,-.17362165,-.17362165
3779,20608001,2,-.0073169721,not significant,.44800001,.083103359,-.088046655
3780,10201026,0,.10484862,not significant,.28099999,-.43034667,-.24363756
3781,30801119,0,.1694153,not significant,.074000001,-.43034667,-.39367166
3782,10203024,1,.030144479,not significant,.461,-.17362165,-.17362165
3783,10601003,1,0,undefined,0,,
3784,30101010,0,.18519826,low-low,.0060000001,-.43034667,-.43034667
3785,20604077,1,.037573315,not significant,.48500001,-.17362165,-.21640916
3786,20305006,0,.18519826,low-low,.02,-.43034667,-.43034667
3787,20603028,0,.17138816,low-low,.039999999,-.43034667,-.39825603
3788,30902063,0,.18519826,not significant,.061000001,-.43034667,-.43034667
3789,30901014,0,.18519826,not significant,.056000002,-.43034667,-.43034667
3790,20706007,1,.04287963,not significant,.403,-.17362165,-.24697167
3791,30108002,0,.18519826,not significant,.161,-.43034667,-.43034667
3792,30806013,0,.18519826,low-low,.02,-.43034667,-.43034667
3793,30709065,1,.030144479,not significant,.366,-.17362165,-.17362165
3794,30708016,1,.030144479,not significant,.43700001,-.17362165,-.17362165
3795,30710030,0,.1694153,not significant,.059999999,-.43034667,-.39367166
3796,10502041,0,.12995788,not significant,.43000001,-.43034667,-.30198416
3797,30102068,0,.18519826,not significant,.183,-.43034667,-.43034667
3798,20102016,0,.18519826,not significant,.059,-.43034667,-.43034667
3799,30502017,0,.18519826,low-low,.0080000004,-.43034667,-.43034667
3800,30305089,0,.18519826,low-low,.025,-.43034667,-.43034667
3801,20101011,2,.0069061681,not significant,.25400001,.083103359,.083103359
3802,31201064,1,.056888293,not significant,.345,-.17362165,-.32765666
3803,30801028,0,.16310211,not significant,.163,-.43034667,-.37900168
3804,31001002,1,.030144479,not significant,.426,-.17362165,-.17362165
3805,20720709,1,.030144479,not significant,.44,-.17362165,-.17362165
3806,20520710,1,.030144479,not significant,.442,-.17362165,-.17362165
3807,20637010,19,19.779621,high-high,.001,4.4474287,4.4474287
3808,30307037,4,.11083566,not significant,.32100001,.59655339,.18579336
3809,30104801,0,.18519826,not significant,.17900001,-.43034667,-.43034667
3810,20601032,1,-.033531267,not significant,.28200001,-.17362165,.19312836
3811,20614025,0,.18519826,low-low,.014,-.43034667,-.43034667
3812,10404006,0,.11154442,not significant,.49900001,-.43034667,-.25919667
3813,20703025,1,.052430991,not significant,.34099999,-.17362165,-.30198416
3814,30104022,0,.18519826,low-low,.033,-.43034667,-.43034667
3815,20705039,0,.18519826,not significant,.052999999,-.43034667,-.43034667
3816,10510016,0,.14100595,not significant,.317,-.43034667,-.32765666
3817,30704001,1,.007857969,not significant,.48800001,-.17362165,-.045259152
3818,20110007,0,.1694153,not significant,.072999999,-.43034667,-.39367166
3819,30536002,11,5.7294574,high-high,.001,2.3936284,2.3936284
3820,20402028,1,.030144479,not significant,.49200001,-.17362165,-.17362165
3821,20201005,0,.18519826,low-low,.016000001,-.43034667,-.43034667
3822,30201016,0,.18519826,not significant,.056000002,-.43034667,-.43034667
3823,10505043,0,.18519826,low-low,.024,-.43034667,-.43034667
3824,30401006,0,.14100595,not significant,.29499999,-.43034667,-.32765666
3825,30803065,0,.18519826,low-low,.014,-.43034667,-.43034667
3826,20803029,0,.18519826,not significant,.050999999,-.43034667,-.43034667
3827,30802016,0,.18519826,not significant,.156,-.43034667,-.43034667
3828,30203030,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
3829,30602017,0,.17292261,low-low,.033,-.43034667,-.40182167
3830,30403004,1,.030144479,not significant,.40000001,-.17362165,-.17362165
3831,30805079,2,.0033503829,not significant,.412,.083103359,.040315852
3832,30804030,0,.18519826,not significant,.102,-.43034667,-.43034667
3833,20610047,0,.18519826,low-low,.011,-.43034667,-.43034667
3834,31003018,0,.18519826,low-low,.011,-.43034667,-.43034667
3835,20201803,0,.18519826,low-low,.046999998,-.43034667,-.43034667
3836,20604902,1,.030144479,not significant,.44,-.17362165,-.17362165
3837,30302069,0,.18519826,low-low,.017999999,-.43034667,-.43034667
3838,20686017,18,18.279236,high-high,.001,4.1907034,4.3618536
3839,20110026,0,.18519826,low-low,.0089999996,-.43034667,-.43034667
3840,10504003,1,.041287735,not significant,.45199999,-.17362165,-.23780291
3841,20820715,1,.030144479,not significant,.40000001,-.17362165,-.17362165
3842,10506001,1,.04287963,not significant,.35699999,-.17362165,-.24697167
3843,30106003,1,.041287735,not significant,.46399999,-.17362165,-.23780291
3844,20111801,0,.18519826,not significant,.097999997,-.43034667,-.43034667
3845,30548006,11,5.7294574,high-high,.001,2.3936284,2.3936284
3846,30210031,0,.18519826,not significant,.090000004,-.43034667,-.43034667
3847,20906005,0,.18519826,not significant,.097999997,-.43034667,-.43034667
3848,30106051,0,.18519826,low-low,.027000001,-.43034667,-.43034667
3849,20611005,4,.81532645,high-high,.012,.59655339,1.3667284
3850,10203006,1,.036512055,not significant,.48100001,-.17362165,-.21029666
3851,10105009,0,.18519826,not significant,.089000002,-.43034667,-.43034667
3852,20404044,0,.18519826,low-low,.025,-.43034667,-.43034667
3853,20205031,1,.045002155,not significant,.382,-.17362165,-.25919667
3854,20606041,0,.18519826,low-low,.033,-.43034667,-.43034667
3855,30206016,0,.18519826,low-low,.017000001,-.43034667,-.43034667
3856,31102007,0,.18519826,low-low,.026000001,-.43034667,-.43034667
3857,20807043,0,.18519826,low-low,.027000001,-.43034667,-.43034667
3858,30806046,0,.18519826,low-low,.041000001,-.43034667,-.43034667
3859,20113002,0,.18519826,low-low,.011,-.43034667,-.43034667
3860,20651013,19,19.6369,high-high,.001,4.4474287,4.415338
3861,30302801,0,.18519826,not significant,.104,-.43034667,-.43034667
3862,30102802,0,.18519826,not significant,.050999999,-.43034667,-.43034667
3863,30541011,11,5.7294574,high-high,.001,2.3936284,2.3936284
3864,30102009,0,.18519826,not significant,.086999997,-.43034667,-.43034667
3865,31106901,0,.18519826,low-low,.0040000002,-.43034667,-.43034667
3866,30105056,0,.18519826,not significant,.308,-.43034667,-.43034667
3867,20902011,0,.14837134,not significant,.38499999,-.43034667,-.34477165
3868,30104023,0,.18519826,not significant,.097999997,-.43034667,-.43034667
3869,10307006,1,.030144479,not significant,.43200001,-.17362165,-.17362165
3870,20904009,0,.18519826,not significant,.093000002,-.43034667,-.43034667
3871,10309004,0,.16310211,not significant,.052999999,-.43034667,-.37900168
3872,20614007,0,.18519826,low-low,.033,-.43034667,-.43034667
3873,20801055,0,.18519826,low-low,.032000002,-.43034667,-.43034667
3874,20421802,1,.030144479,not significant,.472,-.17362165,-.17362165
3875,30401030,4,.53455114,high-high,.048,.59655339,.89606589
3876,20705005,0,.18519826,low-low,.037,-.43034667,-.43034667
3877,30705016,0,.15757807,not significant,.25799999,-.43034667,-.36616543
3878,20607008,0,.18519826,low-low,.028000001,-.43034667,-.43034667
3879,30707030,0,.18519826,not significant,.052000001,-.43034667,-.43034667
3880,31106017,0,.18519826,not significant,.175,-.43034667,-.43034667
3881,30506007,0,.15757807,not significant,.097999997,-.43034667,-.36616543
3882,30552008,11,5.7294574,high-high,.001,2.3936284,2.3936284
3883,20801054,0,.18519826,not significant,.050999999,-.43034667,-.43034667
3884,10505802,2,.0069061681,not significant,.22499999,.083103359,.083103359
3885,30203049,0,.18519826,low-low,.046,-.43034667,-.43034667
3886,20603084,2,.0069061681,not significant,.37599999,.083103359,.083103359
3887,31107003,1,.030144479,not significant,.37599999,-.17362165,-.17362165
3888,20901043,0,.18519826,low-low,.028000001,-.43034667,-.43034667
3889,30901070,0,.16064698,not significant,.071000002,-.43034667,-.37329668
3890,30403039,2,.00081053597,not significant,.44499999,.083103359,.009753352
3891,10536002,3,.11548332,not significant,.2,.33982837,.33982837
3892,20112043,0,.18519826,low-low,.011,-.43034667,-.43034667
3893,10501048,0,.11154442,not significant,.43900001,-.43034667,-.25919667
3894,31106013,0,.18519826,low-low,.001,-.43034667,-.43034667
3895,10201007,1,.030144479,not significant,.47,-.17362165,-.17362165
3896,31201120,0,.18519826,low-low,.033,-.43034667,-.43034667
3897,30801084,2,.0033503829,not significant,.38499999,.083103359,.040315852
3898,31001058,1,.030144479,not significant,.49700001,-.17362165,-.17362165
3899,30306028,0,.18519826,not significant,.052999999,-.43034667,-.43034667
3900,30111907,0,.12995788,not significant,.42300001,-.43034667,-.30198416
3901,20107007,0,.18519826,low-low,.012,-.43034667,-.43034667
3902,20604042,1,.030144479,not significant,.491,-.17362165,-.17362165
3903,31202085,1,.030144479,not significant,.391,-.17362165,-.17362165
3904,31109001,0,.18519826,not significant,.30899999,-.43034667,-.43034667
3905,30902028,0,.18519826,not significant,.097999997,-.43034667,-.43034667
3906,30109016,0,.18519826,not significant,.149,-.43034667,-.43034667
3907,30508019,10,4.5663562,high-high,.0020000001,2.1369035,2.1369035
3908,30709046,1,.035097037,not significant,.39199999,-.17362165,-.20214666
3909,10301020,0,.14100595,not significant,.147,-.43034667,-.32765666
3910,10545001,3,.10302012,not significant,.227,.33982837,.30315337
3911,20303045,1,.030144479,not significant,.472,-.17362165,-.17362165
3912,20702032,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
3913,10502022,0,.18519826,low-low,.048999999,-.43034667,-.43034667
3914,30102033,0,.18519826,not significant,.052000001,-.43034667,-.43034667
3915,30306119,2,.0069061681,not significant,.24600001,.083103359,.083103359
3916,20406008,0,.18519826,low-low,.013,-.43034667,-.43034667
3917,20704046,0,.16678479,not significant,.112,-.43034667,-.38755918
3918,31201045,1,.030144479,not significant,.47400001,-.17362165,-.17362165
3919,31002016,1,.030144479,not significant,.48899999,-.17362165,-.17362165
3920,30548027,11,5.3783121,high-high,.001,2.3936284,2.2469285
3921,20807009,0,.14376797,not significant,.18700001,-.43034667,-.3340748
3922,30720701,1,.030144479,not significant,.40599999,-.17362165,-.17362165
3923,20652003,19,19.779621,high-high,.001,4.4474287,4.4474287
3924,30103030,0,.18519826,low-low,.034000002,-.43034667,-.43034667
3925,30901144,1,.04287963,not significant,.39899999,-.17362165,-.24697167
3926,20602062,1,.046859361,not significant,.32499999,-.17362165,-.26989353
3927,20802036,0,.18519826,not significant,.081,-.43034667,-.43034667
3928,20615055,0,.16310211,low-low,.050000001,-.43034667,-.37900168
3929,20601013,2,-.023571989,not significant,.23999999,.083103359,-.28364667
3930,20703006,1,.037573315,not significant,.48699999,-.17362165,-.21640916
3931,30705031,1,.015286806,not significant,.43700001,-.17362165,-.088046655
3932,20111021,0,.12995788,not significant,.447,-.43034667,-.30198416
3933,30338003,2,.0069061681,not significant,.35699999,.083103359,.083103359
3934,10102009,0,.18519826,low-low,.050000001,-.43034667,-.43034667
3935,30539030,11,5.7294574,high-high,.001,2.3936284,2.3936284
3936,10503010,0,.18519826,low-low,.025,-.43034667,-.43034667
3937,30402020,3,.13293181,not significant,.175,.33982837,.39117336
3938,10505008,2,.0033503829,not significant,.40599999,.083103359,.040315852
3939,30106059,0,.18519826,not significant,.178,-.43034667,-.43034667
3940,10505801,1,.019001223,not significant,.32300001,-.17362165,-.1094404
3941,20304012,1,.04287963,not significant,.37099999,-.17362165,-.24697167
3942,30404018,0,.18519826,low-low,.018999999,-.43034667,-.43034667
3943,20507033,0,.18519826,not significant,.096000001,-.43034667,-.43034667
3944,30805044,0,.18519826,not significant,.057999998,-.43034667,-.43034667
3945,20908059,0,.18519826,low-low,.016000001,-.43034667,-.43034667
3946,20610012,1,.049247202,not significant,.366,-.17362165,-.28364667
3947,20701010,1,.030144479,not significant,.48300001,-.17362165,-.17362165
3948,30545007,11,5.7806659,high-high,.001,2.3936284,2.4150221
3949,31101014,0,.18519826,not significant,.15899999,-.43034667,-.43034667
3950,20806050,1,.030144479,not significant,.433,-.17362165,-.17362165
3951,30547005,10,4.7035055,high-high,.0040000002,2.1369035,2.2010846
3952,30920702,1,.030144479,not significant,.45500001,-.17362165,-.17362165
3953,30107017,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
3954,20907019,0,.18519826,low-low,.046,-.43034667,-.43034667
3955,30708009,1,.030144479,not significant,.47299999,-.17362165,-.17362165
3956,20604008,0,.18519826,low-low,.016000001,-.43034667,-.43034667
3957,20404009,0,.18519826,not significant,.052999999,-.43034667,-.43034667
3958,10507024,0,.18519826,low-low,.037999999,-.43034667,-.43034667
3959,20606022,0,.18519826,not significant,.081,-.43034667,-.43034667
3960,20406023,0,.16310211,not significant,.139,-.43034667,-.37900168
3961,20805010,1,.030144479,not significant,.43799999,-.17362165,-.17362165
3962,31007034,1,.052430991,not significant,.338,-.17362165,-.30198416
3963,20684002,2,.022907199,not significant,.29100001,.083103359,.2756471
3964,20103012,0,.18519826,low-low,.046999998,-.43034667,-.43034667
3965,20502015,1,.030144479,not significant,.498,-.17362165,-.17362165
3966,20401034,0,.0305252,not significant,.377,-.43034667,-.070931651
3967,20903025,1,.030144479,not significant,.38499999,-.17362165,-.17362165
3968,30105037,1,.037573315,not significant,.46700001,-.17362165,-.21640916
3969,31201011,1,.030144479,not significant,.48199999,-.17362165,-.17362165
3970,20505014,0,.18519826,low-low,.050000001,-.43034667,-.43034667
3971,30706037,1,.039059084,not significant,.34,-.17362165,-.22496666
3972,30505014,2,.0069061681,not significant,.35699999,.083103359,.083103359
3973,20615021,0,.18519826,low-low,.017000001,-.43034667,-.43034667
3974,20407011,1,-.0080609675,not significant,.41800001,-.17362165,.046428353
3975,20808012,1,.030144479,not significant,.39899999,-.17362165,-.17362165
3976,30208013,0,.18519826,low-low,.023,-.43034667,-.43034667
3977,30108036,0,.18519826,not significant,.18000001,-.43034667,-.43034667
3978,20653006,18,17.561996,high-high,.001,4.1907034,4.1907034
3979,10401025,2,-.012058019,not significant,.42399999,.083103359,-.14509666
3980,10202012,1,.049247202,not significant,.34200001,-.17362165,-.28364667
3981,30101047,1,.030144479,not significant,.442,-.17362165,-.17362165
3982,20603049,1,.030144479,not significant,.39500001,-.17362165,-.17362165
3983,20901008,1,.030144479,not significant,.486,-.17362165,-.17362165
3984,30901035,0,.18519826,low-low,.015,-.43034667,-.43034667
3985,20706028,0,.12995788,not significant,.32699999,-.43034667,-.30198416
3986,30605011,0,.18519826,low-low,.0060000001,-.43034667,-.43034667
3987,31004014,0,.18519826,not significant,.074000001,-.43034667,-.43034667
3988,30708053,2,.0069061681,not significant,.34900001,.083103359,.083103359
3989,31006012,1,.04287963,not significant,.43599999,-.17362165,-.24697167
3990,20112008,0,.18519826,low-low,.022,-.43034667,-.43034667
3991,30403029,0,.074717499,not significant,.456,-.43034667,-.17362165
3992,10501029,0,.18519826,low-low,.016000001,-.43034667,-.43034667
3993,31201101,0,.18519826,low-low,.003,-.43034667,-.43034667
3994,20203022,0,.001063666,not significant,.25099999,-.43034667,-.0024716491
3995,30801049,0,.18519826,low-low,.026000001,-.43034667,-.43034667
3996,31001039,1,.049247202,not significant,.35299999,-.17362165,-.28364667
3997,10502901,1,.064812385,not significant,.081,-.17362165,-.37329668
3998,20904064,2,-.0049464488,not significant,.47999999,.083103359,-.059521653
3999,10302902,0,.16310211,not significant,.164,-.43034667,-.37900168
4000,30406026,0,.15757807,not significant,.104,-.43034667,-.36616543
4001,31202050,0,.18519826,not significant,.071999997,-.43034667,-.43034667
4002,30203036,0,.18519826,low-low,.001,-.43034667,-.43034667
4003,20908009,0,.18519826,low-low,.037999999,-.43034667,-.43034667
4004,30203072,0,.18519826,low-low,.025,-.43034667,-.43034667
4005,20601069,2,.0069061681,not significant,.36899999,.083103359,.083103359
4006,30709011,0,.18519826,not significant,.1,-.43034667,-.43034667
4007,30554005,10,4.5663562,high-high,.001,2.1369035,2.1369035
4008,30103063,0,.18519826,low-low,.023,-.43034667,-.43034667
4009,20303010,1,.055614777,not significant,.228,-.17362165,-.32032165
4010,20702013,1,.039059084,not significant,.49900001,-.17362165,-.22496666
4011,10507006,0,.15757807,not significant,.112,-.43034667,-.36616543
4012,20705060,0,.1694153,not significant,.07,-.43034667,-.39367166
4013,20704011,0,.14837134,not significant,.21799999,-.43034667,-.34477165
4014,10509004,0,.18519826,low-low,.016000001,-.43034667,-.43034667
4015,30536039,11,5.7294574,high-high,.001,2.3936284,2.3936284
4016,30106908,1,.037573315,not significant,.31099999,-.17362165,-.21640916
4017,20201026,0,.18519826,low-low,.014,-.43034667,-.43034667
4018,30201053,0,.18519826,not significant,.16599999,-.43034667,-.43034667
4019,20603139,0,.18519826,low-low,.0080000004,-.43034667,-.43034667
4020,20613022,0,.18519826,low-low,.032000002,-.43034667,-.43034667
4021,20803050,0,.18519826,low-low,.017000001,-.43034667,-.43034667
4022,30901125,1,.030144479,not significant,.45300001,-.17362165,-.17362165
4023,20602027,0,.18519826,low-low,.024,-.43034667,-.43034667
4024,30403062,0,.18519826,low-low,.02,-.43034667,-.43034667
4025,20802001,0,.18519826,low-low,.026000001,-.43034667,-.43034667
4026,30202002,1,.041287735,not significant,.48500001,-.17362165,-.23780291
4027,31003055,0,.18519826,low-low,.041999999,-.43034667,-.43034667
4028,30305033,0,.18519826,low-low,.023,-.43034667,-.43034667
4029,31220706,1,.030144479,not significant,.493,-.17362165,-.17362165
4030,10307902,0,.18519826,low-low,.046999998,-.43034667,-.43034667
4031,20804901,0,.18519826,low-low,.001,-.43034667,-.43034667
4032,30501808,2,.0069061681,not significant,.38100001,.083103359,.083103359
4033,30301041,0,.11154442,not significant,.31,-.43034667,-.25919667
4034,20685005,2,.043757029,not significant,.064000003,.083103359,.52653748
4035,10303001,1,.039059084,not significant,.48899999,-.17362165,-.22496666
4036,30710901,0,.18519826,low-low,.018999999,-.43034667,-.43034667
4037,20687003,19,19.779621,high-high,.001,4.4474287,4.4474287
4038,30546012,11,5.3453922,high-high,.001,2.3936284,2.2331753
4039,20305026,0,.18519826,not significant,.112,-.43034667,-.43034667
4040,20106013,0,.18519826,low-low,.037,-.43034667,-.43034667
4041,30106024,1,.015286806,not significant,.44999999,-.17362165,-.088046655
4042,30803011,2,.0069061681,not significant,.324,.083103359,.083103359
4043,30603012,1,.030144479,not significant,.43200001,-.17362165,-.17362165
4044,20906026,1,.030144479,not significant,.38100001,-.17362165,-.17362165
4045,30209003,0,.18519826,low-low,.023,-.43034667,-.43034667
4046,20507014,0,.18519826,low-low,.0060000001,-.43034667,-.43034667
4047,30805009,0,.18519826,not significant,.059,-.43034667,-.43034667
4048,10312007,0,.16678479,not significant,.104,-.43034667,-.38755918
4049,10401007,1,.037573315,not significant,.47299999,-.17362165,-.21640916
4050,10403005,1,.037573315,not significant,.49000001,-.17362165,-.21640916
4051,20403016,0,.18519826,not significant,.052999999,-.43034667,-.43034667
4052,20204003,0,.18519826,not significant,.113,-.43034667,-.43034667
4053,30502014,0,.18519826,low-low,.02,-.43034667,-.43034667
4054,30302015,0,.12995788,not significant,.34900001,-.43034667,-.30198416
4055,30701002,1,.047973689,not significant,.43700001,-.17362165,-.27631167
4056,20405030,1,.030144479,not significant,.396,-.17362165,-.17362165
4057,20804017,0,.18519826,low-low,.013,-.43034667,-.43034667
4058,20806031,0,.17138816,low-low,.041999999,-.43034667,-.39825603
4059,31104026,2,-.002237279,not significant,.447,.083103359,-.02692165
4060,31108001,0,.16678479,not significant,.124,-.43034667,-.38755918
4061,30304042,0,.18519826,low-low,.050000001,-.43034667,-.43034667
4062,30105029,1,.030144479,not significant,.49200001,-.17362165,-.17362165
4063,30104044,0,.18519826,not significant,.083999999,-.43034667,-.43034667
4064,20904046,0,.16310211,not significant,.18099999,-.43034667,-.37900168
4065,30205013,0,.17515455,low-low,.011,-.43034667,-.40700802
4066,31202016,0,.18519826,low-low,.0060000001,-.43034667,-.43034667
4067,30207011,0,.18519826,low-low,.001,-.43034667,-.43034667
4068,30606014,1,.030144479,not significant,.48300001,-.17362165,-.17362165
4069,20601803,0,.15363233,not significant,.17399999,-.43034667,-.35699666
4070,10101031,0,.047097314,not significant,.33700001,-.43034667,-.1094404
4071,20801076,0,.18519826,not significant,.111,-.43034667,-.43034667
4072,20402048,1,.045002155,not significant,.449,-.17362165,-.25919667
4073,30103004,1,.030144479,not significant,.214,-.17362165,-.17362165
4074,20803074,0,.14837134,not significant,.219,-.43034667,-.34477165
4075,20903006,1,.04287963,not significant,.41499999,-.17362165,-.24697167
4076,30305001,0,.18519826,low-low,.0040000002,-.43034667,-.43034667
4077,30802052,0,.18519826,not significant,.057999998,-.43034667,-.43034667
4078,30105002,0,.14837134,not significant,.414,-.43034667,-.34477165
4079,20607045,1,-.039898843,not significant,.244,-.17362165,.22980337
4080,20111033,0,.15363233,not significant,.177,-.43034667,-.35699666
4081,20634001,19,19.94273,high-high,.001,4.4474287,4.4841037
4082,20905004,0,.18519826,low-low,.041000001,-.43034667,-.43034667
4083,30706002,2,.0069061681,not significant,.41499999,.083103359,.083103359
4084,20603105,2,.0069061681,not significant,.37400001,.083103359,.083103359
4085,30307901,3,.031875979,not significant,.28099999,.33982837,.093800232
4086,30501004,0,.14100595,not significant,.15899999,-.43034667,-.32765666
4087,30901091,0,.18519826,low-low,.028000001,-.43034667,-.43034667
4088,30302089,0,.18519826,low-low,.050000001,-.43034667,-.43034667
4089,30501055,10,4.5663562,high-high,.001,2.1369035,2.1369035
4090,30604018,1,.039059084,not significant,.46399999,-.17362165,-.22496666
4091,20503018,0,.18519826,not significant,.17900001,-.43034667,-.43034667
4092,20608003,2,.015440052,not significant,.32300001,.083103359,.18579336
4093,10201028,1,.035097037,not significant,.39199999,-.17362165,-.20214666
4094,30102032,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
4095,30801105,2,-.001627716,not significant,.37099999,.083103359,-.019586649
4096,10203026,1,.039059084,not significant,.49000001,-.17362165,-.22496666
4097,10601005,1,.030144479,not significant,.25999999,-.17362165,-.17362165
4098,30101012,0,.18519826,not significant,.171,-.43034667,-.43034667
